0 	0
17.059828 	0.050000000000000003
25.634971 	0.10000000000000001
31.338353999999999 	0.14999999999999999
35.778996999999997 	0.20000000000000001
39.602124000000003 	0.25
43.123142999999999 	0.29999999999999999
46.520439000000003 	0.34999999999999998
49.908177000000002 	0.40000000000000002
53.368284000000003 	0.45000000000000001
56.966318000000001 	0.5
60.760271000000003 	0.55000000000000004
64.806105000000002 	0.59999999999999998
69.161803000000006 	0.65000000000000002
73.890922000000003 	0.69999999999999996
79.066315000000003 	0.75
84.774675999999999 	0.80000000000000004
91.122721999999996 	0.84999999999999998
98.246298999999993 	0.90000000000000002
106.324591 	0.94999999999999996
115.60341699999999 	1
126.435124 	1.05
139.34975900000001 	1.1000000000000001
155.187082 	1.1499999999999999
175.350538 	1.2
202.312017 	1.25
240.640455 	1.3
299.11802699999998 	1.3500000000000001
394.99338599999999 	1.3999999999999999
561.72617700000001 	1.45
859.32876299999998 	1.5
1375.4668879999999 	1.55
2191.2469139999998 	1.6000000000000001
3328.145908 	1.6499999999999999
4760.5061720000003 	1.7
6535.3394490000001 	1.75
8788.9706569999998 	1.8
11670.80435 	1.8500000000000001
15385.18621 	1.8999999999999999
20246.553029999999 	1.95
26995.131140000001 	2
38724.496370000001 	2.0499999999999998
64917.284460000003 	2.1000000000000001
101489.30929999999 	2.1499999999999999
137202.829 	2.2000000000000002
176835.70680000001 	2.25
216374.2836 	2.2999999999999998
